GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,533765.6345130343,492.31197591309655,10.33784718108434,,,,,,1696.8005197802986,2803.055185769608,582.2238740930072,740.0738529876385,2005,Sector
2.  Industrial processes and product use,36182.829288987385,5.37330211544787,12.32065621231824,8677.174859644147,366.13838284421047,"NO,NE",0.04480063068911,2.049949448e-05,21.16168496631431,388.80054335292505,526.4954467438736,48.32550473930476,2005,Sector
