GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,467560.6168792674,411.80302835049275,8.10932414119467,,,,,,1233.6817343674204,1708.7361436751262,366.0557203566159,428.49294953181027,2009,Sector
2.  Industrial processes and product use,26432.812229520478,4.8621309752211,6.62424261658579,10920.908323045656,174.2226674221379,"NO,NE",0.02443735752603,2.222491645e-05,16.80594234366211,296.3985772329342,454.2524087194392,30.53242109130326,2009,Sector
