GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,531410.7662984238,1120.7428995340747,12.19352555004721,,,,,,2476.5928273908394,6098.362267974328,1422.5966783892263,2742.763566450719,1994,Sector
2.  Industrial processes and product use,41887.94475758753,11.69049309473291,55.11528601009812,14537.303027826963,546.4092799665525,"NO,NE",0.05294168695483,1.343168743e-05,40.40346163175881,625.8321033763079,825.6818920307571,78.19673627538383,1994,Sector
