GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,567624.8351479645,1517.5810701402088,12.25304941615515,,,,,,2702.4059200252964,7011.623786076159,1695.5786486437494,3431.7569210483384,1991,Sector
2.  Industrial processes and product use,40751.71190583415,11.36160980369315,82.50653222248519,12582.825728160471,1243.0533429827867,"NO,NE",0.05545701674504,8.08212162e-06,42.235237970761,598.0899755748954,886.5765474595588,82.71712367637862,1991,Sector
