GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,304342.55097109143,236.7511444534617,7.2666925019615,,,,,,640.4283623984597,1004.1604299794805,190.64038105229082,115.80132059849849,2020,Sector
2.  Industrial processes and product use,21161.572902241584,3.23009522848678,2.71843737855726,11525.463795236754,151.13515733409065,NO,0.01788369025218,2.096730672e-05,14.36446013120807,215.63061106515792,468.68277995353037,17.47020079710954,2020,Sector
