GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,444736.9921027399,388.3650082760593,8.1545435465535,,,,,,1119.504713584049,1516.614709832531,309.3194679040838,404.9226223908754,2011,Sector
2.  Industrial processes and product use,24816.63723555793,4.54001504707675,3.9391828541004,12134.882594745202,376.3728501496623,"NO,NE",0.02407621923136,2.096730672e-05,15.60962039420985,245.55525782131028,453.9331356505939,27.76841901672743,2011,Sector
