GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
1. Energy,461163.45841021993,387.27673648618486,8.73975552220548,,,,,,1145.8027141670575,1463.1801873654836,293.727345604155,458.60732900462915,2012,Sector
2.  Industrial processes and product use,26116.603569590832,4.91829957262431,3.11127749500914,12755.156837064387,221.6587985790211,"NO,NE",0.02296657471597,2.096730672e-05,15.75604869992774,261.6085000465048,452.13884620640215,22.7166914176682,2012,Sector
