GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,476.85644832000935,213.45671231184386,20.27560578033998,Summary1.As2,HUNGARY,1988,Sector
"4.  Land use, land-use change and forestry  (4)",-3888.4866562715324,0.83989035082417,0.09754656115548,Summary1.As2,HUNGARY,1988,Sector
5.  Waste,96.8785481457,128.7060360483453,0.5350960192132,Summary1.As2,HUNGARY,1988,Sector
