GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Country,Year,Level,Parent_Sector
A.  Mineral industry,9141.075330266223,,,,,,GBR,2000,Subsector,2.  Industrial processes and product use
B.  Chemical industry,6816.267125032734,4.11728164551534,17.88239429383521,2761.719046,27.61732950475711,,GBR,2000,Subsector,2.  Industrial processes and product use
C.  Metal industry,22059.7130667931,1.35536714094042,0.06273504345184,,269.90159278947334,0.0435005,GBR,2000,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,579.2916933698668,,,,,,GBR,2000,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,23.13894478688525,,,GBR,2000,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,4179.475111573336,5.20765456198175,,GBR,2000,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.02571851610929,,215.9295307704913,0.03573036141182,GBR,2000,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.58556054248559,,,,,GBR,2000,Subsector,2.  Industrial processes and product use
