GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,909585.0601758386,4355.550082807995,188.60617833526186,2404.00069807046,1878.7353426257,5067.8232594,0.28364690896,Summary1.As1,GERMANY,1995,Total
