GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),42659.175247292216,,,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
                                           Sectoral approach(2),42429.588846598606,11.214341409,1.921511259,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
1.  Energy industries,18867.860253206,1.078323124,0.890485694,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6648.621301569608,0.873805074,0.504990665,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
3.  Transport,11965.98545,0.599070148,0.2794841,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
4.  Other sectors,4054.1875373029998,8.571333223,0.22577924,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
5.  Other,892.93430452,0.09180984,0.02077156,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,104.11067602,1.31902622270029,0.00384135,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,104.11067602,1.31902622270029,0.00384135,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
A.  Mineral industry,1084.6474307956457,,,,,,Summary1.As1,FINLAND,2016,Subsector,1. Energy
