GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),51059.795468150405,,,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
                                           Sectoral approach(2),51656.05280551245,11.235036352,1.885879707,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
1.  Energy industries,25292.10467385,1.008174671,0.949187612,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,8597.44732532745,0.579223484,0.402927674,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
3.  Transport,12075.65697,0.969475055,0.266739453,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
4.  Other sectors,4596.566854488,8.561034562,0.241130948,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
5.  Other,1094.276981847,0.11712858,0.02589402,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,74.7147044,2.075988897,0.00272036,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,74.7147044,2.075988897,0.00272036,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
A.  Mineral industry,909.440695533678,,,,,,Summary1.As1,FINLAND,2009,Subsector,1. Energy
