GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),60833.31435685005,,,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
                                           Sectoral approach(2),59948.50129963065,12.082654364,2.07579168,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
1.  Energy industries,29548.823082224,0.729633985,0.720934325,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,11849.41744432965,0.695065888,0.552906994,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
3.  Transport,11077.52768,3.35523061,0.506872358,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
4.  Other sectors,6100.911643077,7.141451601,0.261755863,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
5.  Other,1371.82145,0.16127228,0.03332214,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
B. Fugitive emissions from fuels,64.757628,3.771986886,0.00234432,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,64.757628,3.771986886,0.00234432,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
A.  Mineral industry,913.9620842618176,,,,,,Summary1.As1,FINLAND,1996,Subsector,1. Energy
