GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),59324.318652266724,,,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
                                           Sectoral approach(2),58333.5796560874,12.059743056,2.108312899,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
1.  Energy industries,27165.104709255,0.767524255,0.71445426,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,12110.279670289396,0.736756167,0.60739366,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
3.  Transport,11638.05694,3.195477308,0.492832922,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
4.  Other sectors,6107.956218303,7.209658145,0.262066502,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
5.  Other,1312.1821182400001,0.150327181,0.031565555,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,103.224296,3.247411157,0.00381376,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,103.224296,3.247411157,0.00381376,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
A.  Mineral industry,943.1318153123203,,,,,,Summary1.As1,FINLAND,1997,Subsector,1. Energy
