GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),46214.929594321366,,,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
                                           Sectoral approach(2),46478.690221455065,11.575385183,1.959884129,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
1.  Energy industries,20531.92298867,1.034582585,0.991040645,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,8273.988197497061,0.822954561,0.434546029,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
3.  Transport,12091.15735,0.742465949,0.264676107,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
4.  Other sectors,4533.254849547,8.844133148,0.244814168,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
5.  Other,1048.366835741,0.13124894,0.02480718,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
B. Fugitive emissions from fuels,101.8126509,1.61342649519556,0.00385342,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,101.8126509,1.61342649519556,0.00385342,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
A.  Mineral industry,1120.7729566172493,,,,,,Summary1.As1,FINLAND,2012,Subsector,1. Energy
