GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),62496.40365516332,,,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
                                           Sectoral approach(2),61780.13267663498,11.440320889,2.145180771,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
1.  Energy industries,30689.52558026,1.08834988,1.06616998,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,11301.67132155998,0.704181632,0.50180387,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
3.  Transport,13274.43438,1.265797972,0.296993587,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
4.  Other sectors,5179.117365285,8.231279625,0.248140164,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
5.  Other,1335.3840295300001,0.15071178,0.03207317,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
B. Fugitive emissions from fuels,80.90998,2.255922268,0.00305786,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,80.90998,2.255922268,0.00305786,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
A.  Mineral industry,1295.2960130882,,,,,,Summary1.As1,FINLAND,2007,Subsector,1. Energy
