GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),65594.14449277526,,,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
                                           Sectoral approach(2),64405.58755472952,11.661926899,2.235672461,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
1.  Energy industries,33074.210218286,1.225596161,1.010178687,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,11452.509440879521,0.710326067,0.586367162,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
3.  Transport,12754.262709999999,1.589099679,0.346642277,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
4.  Other sectors,5741.511853164,7.971427682,0.259021425,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
5.  Other,1383.0933324,0.16547731,0.03346291,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
B. Fugitive emissions from fuels,55.036888,2.506110776,0.00202232,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,55.036888,2.506110776,0.00202232,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
A.  Mineral industry,1189.362208847034,,,,,,Summary1.As1,FINLAND,2004,Subsector,1. Energy
