GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),40586.35814408409,,,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
                                           Sectoral approach(2),41023.72545853451,10.983544078,1.985873292,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
1.  Energy industries,18365.94684109,1.23887007,0.93966433,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6628.485162521511,0.890061284,0.525688693,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
3.  Transport,11561.8143,0.526708355,0.290225701,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
4.  Other sectors,3739.603842563,8.235030249,0.213817608,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
5.  Other,727.87531236,0.09287412,0.01647696,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,90.786298769,1.16815833177871,0.00331013,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,90.786298769,1.16815833177871,0.00331013,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
A.  Mineral industry,1061.5280812436429,,,,,,Summary1.As1,FINLAND,2018,Subsector,1. Energy
