GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),39425.08248729313,,,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
                                           Sectoral approach(2),39753.691712502135,10.499971036,1.811817463,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
1.  Energy industries,17505.538888848,0.95401603,0.84183932,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6594.9574136621395,0.867017588,0.463442797,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
3.  Transport,10754.99379,0.64506316,0.273122979,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
4.  Other sectors,3933.902241572,7.928708478,0.211336417,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
5.  Other,964.2993784199999,0.10516578,0.02207595,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
B. Fugitive emissions from fuels,108.52065272,1.46369539261267,0.00397802,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,108.52065272,1.46369539261267,0.00397802,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
A.  Mineral industry,966.70044467686,,,,,,Summary1.As1,FINLAND,2015,Subsector,1. Energy
