GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,4544784.417933706,11144.17001463027,140.221834857652,,,,,Summary1.As1,USA,2020,Sector
2.  Industrial processes and product use,161806.60741835344,13.16679717979491,78.6306731528941,152279.99875610234,3903.9699236235065,15921.01515958,0.31949728979102,Summary1.As1,USA,2020,Sector
