GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5809080.979722336,12715.332493477437,270.8373734474082,,,,,Summary1.As1,USA,2003,Sector
2.  Industrial processes and product use,192793.73840418283,9.501808528,76.25376374862806,98122.90910658037,7400.022377676924,6173.7319126,0.70777639695981,Summary1.As1,USA,2003,Sector
