GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,114457.56798460949,5.81280305959461,3.25051213735364,Summary1.As3,USA,2008,Sector
CO2 emissions from biomass,272921.54370426864,,,Summary1.As3,USA,2008,Sector
