GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,10251.523454928205,9442.545389098248,1124.370072598046,Summary1.As2,USA,2012,Sector
"4.  Land use, land-use change and forestry  (4)",-849383.2261598583,2034.2510815285848,25.78072827015366,Summary1.As2,USA,2012,Sector
5.  Waste,,5558.057967799726,79.01570654184746,Summary1.As2,USA,2012,Sector
