GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5194356.095139704,12653.830865746075,181.67548966947297,,,,,Summary1.As1,USA,2015,Sector
2.  Industrial processes and product use,173692.96639548492,8.53777760484404,74.34962910734494,144455.4912633941,4739.792140815493,13442.7281632,0.30245357181126,Summary1.As1,USA,2015,Sector
