GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5144427.826950679,13995.738516447476,264.3064201036671,,,,,Summary1.As1,USA,1994,Sector
2.  Industrial processes and product use,213031.7106970431,13.513956512,111.47369165079225,46551.57296037303,16183.849423437303,587.9286751999999,1.17253554301847,Summary1.As1,USA,1994,Sector
