GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5719020.625354817,13622.699334653253,235.80643456065178,,,,,Summary1.As1,USA,2008,Sector
2.  Industrial processes and product use,187460.2049738178,3.232260128,68.15619426922346,127381.18166398688,5761.677498844381,8295.7765546,0.53763247555345,Summary1.As1,USA,2008,Sector
