GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5782868.658563286,13025.359320106712,283.80163954234524,,,,,Summary1.As1,USA,2000,Sector
2.  Industrial processes and product use,219685.20698658738,13.373234752,85.27597080786367,101050.22598565399,14366.133269193859,4739.877449999999,0.76569494932637,Summary1.As1,USA,2000,Sector
