GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5038003.295488304,12018.384108590824,166.87593529375292,,,,,Summary1.As1,USA,2017,Sector
2.  Industrial processes and product use,166227.80860689312,11.31806494047706,76.30237214712129,145330.4845774934,3762.1104309364887,15467.112609740001,0.30761342480554,Summary1.As1,USA,2017,Sector
