GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,103634.20130524365,6.52759940648025,2.8626517125516,Summary1.As3,USA,1990,Sector
CO2 emissions from biomass,237946.30288722328,,,Summary1.As3,USA,1990,Sector
