GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5079316.670439632,11600.848512130573,175.98734887105397,,,,,Summary1.As1,USA,2016,Sector
2.  Industrial processes and product use,165880.25489215925,11.15174128278899,78.58432301901024,144033.20841696858,4006.9152571751392,14410.6934352,0.32224928363928,Summary1.As1,USA,2016,Sector
