GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5159435.334714396,12544.996695911987,201.61572355254893,,,,,Summary1.As1,USA,2012,Sector
2.  Industrial processes and product use,174399.12155845817,3.84152741622018,75.45799968948529,137205.38512344268,5819.580349248055,10889.244312399998,0.35262547954547,Summary1.As1,USA,2012,Sector
