GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5361209.712166236,13028.027061418501,217.8733397894955,,,,,Summary1.As1,USA,2011,Sector
2.  Industrial processes and product use,176936.01599892386,3.09656440425688,93.33437440229476,138183.62246821885,6651.192187271118,10226.3752554,0.40932576121725,Summary1.As1,USA,2011,Sector
