GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5328365.300246783,13319.830119956348,221.40608059511592,,,,,Summary1.As1,USA,2009,Sector
2.  Industrial processes and product use,145136.14387099858,3.040007416,63.23453975610171,127279.68286788133,3881.469541572834,8893.0453894,0.44691889425564,Summary1.As1,USA,2009,Sector
