GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5573749.039073345,12996.228565913674,281.15203199802227,,,,,Summary1.As1,USA,1999,Sector
2.  Industrial processes and product use,222659.615243882,15.115769888,84.41117480491513,96080.80891437079,15218.870264718875,4856.552819,0.88158741842452,Summary1.As1,USA,1999,Sector
