GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,105888.68046209843,4.12080084281566,3.08607835489296,Summary1.As3,USA,2012,Sector
CO2 emissions from biomass,305845.78829941904,,,Summary1.As3,USA,2012,Sector
