GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,117739.79467903076,7.11033669808938,3.25973454747951,Summary1.As3,USA,1991,Sector
CO2 emissions from biomass,235376.46753439578,,,Summary1.As3,USA,1991,Sector
