GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5928911.40699755,12667.76714758989,256.30292442783747,,,,,Summary1.As1,USA,2005,Sector
2.  Industrial processes and product use,195416.21329652963,4.422839664,83.70661660783716,109261.34723954072,6067.989176389083,7089.2773304,0.65934121473171,Summary1.As1,USA,2005,Sector
