GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5453958.88779221,13691.76539160709,284.42028704968885,,,,,Summary1.As1,USA,1997,Sector
2.  Industrial processes and product use,227203.49947981944,15.898436496,102.71911963025747,80544.2060633267,16437.39624327079,3886.9286286,1.01664613238068,Summary1.As1,USA,1997,Sector
