GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,4851205.188929798,14549.509177213205,235.50782008446095,,,,,Summary1.As1,USA,1991,Sector
2.  Industrial processes and product use,204429.28197799958,11.084027068,109.83456192669672,34870.54008335427,18825.76163385744,531.0365304000001,1.24373407236599,Summary1.As1,USA,1991,Sector
