GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,7891.650051032436,9265.821905467787,1153.9106611856048,Summary1.As2,USA,2001,Sector
"4.  Land use, land-use change and forestry  (4)",-899937.5499297733,1882.538649022118,17.57022114832628,Summary1.As2,USA,2001,Sector
5.  Waste,,6302.103214106278,70.43072749941861,Summary1.As2,USA,2001,Sector
