GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,5204695.5716391485,12203.532901441939,162.50110137888385,,,,,Summary1.As1,USA,2018,Sector
2.  Industrial processes and product use,165923.60005258647,13.48567690436697,87.10451605777351,144940.17556518977,4252.544444619805,15950.987308579999,0.30215018797998,Summary1.As1,USA,2018,Sector
