GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1653.8772107000016,,,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
                                           Sectoral approach(2),1643.4840896344365,0.09791946887019,0.0223725495127,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
1.  Energy industries,739.1664025049802,0.01415715659558,0.00154258367956,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,47.1169002,0.001626882,0.0003078228,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
3.  Transport,708.5712066662416,0.04386793364575,0.01537284739347,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
4.  Other sectors,145.3210493744,0.0380935593894,0.00505838288048,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
5.  Other,3.30853088881482,0.00017393723946,9.091275919e-05,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
B. Fugitive emissions from fuels,,,,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,,,,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
A.  Mineral industry,0.182780855,,,,,,Summary1.As1,MALTA,2019,Subsector,1. Energy
