GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),2249.9540800000023,,,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
                                           Sectoral approach(2),2446.529098953996,0.20767445504548,0.03022737949283,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
1.  Energy industries,1590.47368,0.0582676,0.01334352,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,75.3090809987914,0.00291265715109,0.00057440460087,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
3.  Transport,443.78328499382883,0.10466503403026,0.01311881305637,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
4.  Other sectors,335.80462733978777,0.04176521490854,0.00315853778416,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
5.  Other,1.15842562158791,6.394895559e-05,3.210405143e-05,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
B. Fugitive emissions from fuels,,,,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,,,,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
A.  Mineral industry,1.510408355,,,,,Summary1.As1,MALTA,1995,Subsector,1. Energy
