GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),2384.1704333333355,,,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
                                           Sectoral approach(2),2352.742658032665,0.1469923770173,0.02705504956701,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
1.  Energy industries,1599.3161999999998,0.062286,0.0124572,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,62.69688,0.00230961,0.000448122,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
3.  Transport,547.0938954089008,0.0482796136,0.01196903633899,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
4.  Other sectors,140.5572639376,0.03394122880173,0.00209610320475,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
5.  Other,3.07841868616464,0.00017592461557,8.458802327e-05,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
B. Fugitive emissions from fuels,,,,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,,,,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
A.  Mineral industry,2.477672465,,,,,,Summary1.As1,MALTA,2014,Subsector,1. Energy
