GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),2709.7857600000025,,,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
                                           Sectoral approach(2),2727.7412637990806,0.16803128999405,0.03589401140922,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
1.  Energy industries,2028.6669,0.078867,0.0157734,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,36.8555,0.001301,0.000251,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
3.  Transport,543.2267939494802,0.07097502856449,0.01521650042417,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
4.  Other sectors,117.332907766,0.01678583411952,0.00460751065837,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
5.  Other,1.65916208360067,0.00010242731004,4.560032668e-05,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
B. Fugitive emissions from fuels,,,,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,,,,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
A.  Mineral industry,0.06663572,,,,,,Summary1.As1,MALTA,2007,Subsector,1. Energy
