GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,25972.204998887955,206.88775633547434,22.45691725859744,903.8587636862585,1.48532025645956,0.000928610225,Summary1.As1,FINLAND,2020,Total
