GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,2134.1186069199794,0.3675654356,3.2025576683321,,,Summary1.As1,BULGARIA,1992,Subsector,2.  Industrial processes and product use
C.  Metal industry,1572.6426838765383,0.773179,,,,Summary1.As1,BULGARIA,1992,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,43.868,,,,,Summary1.As1,BULGARIA,1992,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,0.00971063847,,Summary1.As1,BULGARIA,1992,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,25.51710617131045,,0.10926989838649,,0.00018135247657,Summary1.As1,BULGARIA,1992,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,BULGARIA,1992,Subsector,2.  Industrial processes and product use
