GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,1601.592144199468,0.4249914266,2.25974634355833,,,Summary1.As1,BULGARIA,2003,Subsector,2.  Industrial processes and product use
C.  Metal industry,2796.267910839688,1.266303,,,,Summary1.As1,BULGARIA,2003,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,27.9972,,,,,Summary1.As1,BULGARIA,2003,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,77.97151635681081,,Summary1.As1,BULGARIA,2003,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,21.02822105528699,,0.12065931611899,,0.00033718312816,Summary1.As1,BULGARIA,2003,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,BULGARIA,2003,Subsector,2.  Industrial processes and product use
