GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,2639.588097114786,0.555278143,3.48515274658755,,,Summary1.As1,BULGARIA,1997,Subsector,2.  Industrial processes and product use
C.  Metal industry,3542.7222776588824,1.503926,,,,Summary1.As1,BULGARIA,1997,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,12.0076,,,,,Summary1.As1,BULGARIA,1997,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,8.44277849691622,,Summary1.As1,BULGARIA,1997,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,37.88865780018094,,0.11569585553945,,0.00024040961294,Summary1.As1,BULGARIA,1997,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,BULGARIA,1997,Subsector,2.  Industrial processes and product use
