GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),41857.029967178256,,,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
                                           Sectoral approach(2),39955.899889251436,13.58706260375893,0.99993997946891,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
1.  Energy industries,26259.678523983242,0.344856359,0.3468537492,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,2870.8206841546466,0.47591035929619,0.08511824589065,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
3.  Transport,9193.509213831509,1.0499652384602,0.2905693789681,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
4.  Other sectors,1589.418186068862,11.71603363105,0.2762105416,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
5.  Other,42.47328121317252,0.00029701595254,0.00118806381016,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,812.9100556190338,47.49895819145078,0.00322770055245,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
1.  Solid fuels,27.9971456,38.22758191450905,,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,784.9129100190338,9.27137627694173,0.00322770055245,,,,Summary1.As1,BULGARIA,2016,Subsector,1. Energy
