GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),45345.23154490194,,,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
                                           Sectoral approach(2),43143.32415807643,13.10351553345481,1.05087003480566,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
1.  Energy industries,29653.069677504784,0.342328791,0.3936099197,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,2819.709822476078,0.48280727988484,0.08978218506318,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
3.  Transport,9091.545495021284,1.12904509549588,0.28415968224613,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
4.  Other sectors,1557.8618863298113,11.14918655395,0.2827269953,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
5.  Other,21.13727674447597,0.00014781312409,0.00059125249635,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
B. Fugitive emissions from fuels,600.3750518000003,51.42208425099085,0.00271057488811,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
1.  Solid fuels,33.5221872,42.24855374250384,,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,566.8528646000002,9.17353050848701,0.00271057488811,,,,Summary1.As1,BULGARIA,2015,Subsector,1. Energy
