GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,3282.7305145278256,0.5264083418,5.52824935930775,,Summary1.As1,BULGARIA,1990,Subsector,2.  Industrial processes and product use
C.  Metal industry,1602.595174077752,1.070147,,,Summary1.As1,BULGARIA,1990,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,82.1128,,,,Summary1.As1,BULGARIA,1990,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,25.96151639610345,,0.10932023102685,0.00016201385481,Summary1.As1,BULGARIA,1990,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,Summary1.As1,BULGARIA,1990,Subsector,2.  Industrial processes and product use
