GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),40146.33562129163,,,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
                                           Sectoral approach(2),37640.151285277425,14.24307846340213,1.09980681652062,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
1.  Energy industries,22387.87425132964,0.835269227126,0.3672989224566,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4144.7756705613365,0.66291167675218,0.11910222319315,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
3.  Transport,9699.375952393684,0.88331671553484,0.32107895870074,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
4.  Other sectors,1407.050186841547,11.8615733249391,0.2922966359701,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
5.  Other,1.07522415121566,7.51905001e-06,3.007620003e-05,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
B. Fugitive emissions from fuels,827.0040035850607,42.10116946504301,0.00325175576339,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
1.  Solid fuels,22.6693213824,32.5804607472114,,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,804.3346822026607,9.52070871783161,0.00325175576339,,,,Summary1.As1,BULGARIA,2019,Subsector,1. Energy
