GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,2005.7384522303491,0.3958944204,2.82177052401197,,,Summary1.As1,BULGARIA,1993,Subsector,2.  Industrial processes and product use
C.  Metal industry,2061.6872192234914,0.919979,,,,Summary1.As1,BULGARIA,1993,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,60.4384,,,,,Summary1.As1,BULGARIA,1993,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,0.02094275655459,,Summary1.As1,BULGARIA,1993,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,22.95765268772678,,0.10968604747452,,0.00019187092021,Summary1.As1,BULGARIA,1993,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,BULGARIA,1993,Subsector,2.  Industrial processes and product use
