GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
D.  Non-energy products from fuels and solvent use ,24.10833536739835,,,,,,Summary1.As1,EST,2006,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,147.19717398400846,,,Summary1.As1,EST,2006,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.02011505,,0.0952211,5.145402031e-05,Summary1.As1,EST,2006,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,,Summary1.As1,EST,2006,Subsector,2.  Industrial processes and product use
