GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
F.  Product uses as substitutes for ODS,,,,178.25436298708027,,Summary1.As1,EST,2011,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.01757835,,8.215661437e-05,Summary1.As1,EST,2011,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,EST,2011,Subsector,2.  Industrial processes and product use
