GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
D.  Non-energy products from fuels and solvent use ,35.843955670952,,,Summary1.As1,EST,1990,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.01828467817158,Summary1.As1,EST,1990,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,Summary1.As1,EST,1990,Subsector,2.  Industrial processes and product use
