GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
F.  Product uses as substitutes for ODS,,,,225.98543525134463,,Summary1.As1,EST,2018,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.010436000625,,0.0001170645096,Summary1.As1,EST,2018,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,EST,2018,Subsector,2.  Industrial processes and product use
