GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
D.  Non-energy products from fuels and solvent use ,26.037867730952,,,,,Summary1.As1,EST,1992,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,15.9210727,,Summary1.As1,EST,1992,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.01742844567678,,3.9628125e-06,Summary1.As1,EST,1992,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,Summary1.As1,EST,1992,Subsector,2.  Industrial processes and product use
