GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),53829.121647940636,,,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
                                           Sectoral approach(2),52649.44565868644,20.97509121672405,1.58573089729785,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
1.  Energy industries,13013.325901690183,0.36599376679341,0.13253764108592,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,9970.755461686,0.60085435464293,0.2936477818362,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
3.  Transport,15656.36957695353,2.0041570429653,0.50657249589874,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
4.  Other sectors,13976.44203606045,18.00299897004317,0.65024996766705,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
5.  Other,32.55268229627997,0.00108708227924,0.00272301080994,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
B. Fugitive emissions from fuels,127.21999425874404,13.48077477804996,,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
1.  Solid fuels,,1.473698433,,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,127.21999425874404,12.00707634504996,,,,,Summary1.As1,AUT,1995,Subsector,1. Energy
