GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,172.4161769116168,,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
B.  Manure management,,20.6183844775982,1.77810259917305,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
D.  Agricultural soils,,,7.42956533136527,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,0.03230566416016,0.000837554256,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
G. Liming,39.95743626843048,,,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
H. Urea application,20.17342755102041,,,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,29.58243894347862,,,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
J.  Other ,,,,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
A. Forest land (4),-21609.156351008813,0.0018612,0.08982755882366,Summary1.As2,AUT,1997,Subsector,3.  Agriculture
