GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,3654.0686670850573,1313.9498063262351,20.47037039928617,903.789872,0.000915,Summary1.As1,NEW ZEALAND,1991,Total
