GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,11781.244325000656,49.48634453985297,3.17560922987194,147.19717398400846,0.0952211,5.145402031e-05,Summary1.As1,ESTONIA,2006,Total
