GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2246.596010966877,0.04581621059593,0.09802126913779,Summary1.As3,AUT,2008,Sector
CO2 emissions from biomass,20358.304747744212,,,Summary1.As3,AUT,2008,Sector
Long-term storage of C in waste disposal sites,29794.48915830442,,,Summary1.As3,AUT,2008,Sector
Indirect N2O,,,0.04749262009701,Summary1.As3,AUT,2008,Sector
